Hora;Temperatura;Humedad
11:30:32;18.6;0.81
11:30:34;18.6;0.81
11:30:36;18.6;0.81
11:30:38;18.6;0.81
11:30:40;18.6;0.81
11:30:42;18.6;0.81
11:30:44;18.6;0.81
11:30:46;18.6;0.81
11:30:48;18.6;0.81
11:30:50;18.6;0.81
11:30:52;18.6;0.81
11:30:54;18.6;0.81
11:30:56;18.6;0.81
11:30:58;18.6;0.81
11:31:00;18.6;0.81
11:31:02;18.6;0.81
11:31:04;18.6;0.81
11:31:06;18.6;0.81
11:31:08;18.6;0.81
11:31:10;18.6;0.81
11:31:12;18.6;0.81
11:31:14;18.6;0.81
11:31:16;18.6;0.81
11:31:18;18.6;0.81
11:31:20;18.6;0.81
11:31:22;18.6;0.81
11:31:24;18.6;0.81
11:31:26;18.5;0.81
11:31:28;18.5;0.81
11:31:30;18.5;0.81
11:31:32;18.5;0.81
11:31:34; No hay datos disponibles;
11:31:36;18.5;0.81
11:31:38;18.5;0.81
11:31:40;18.5;0.81
11:31:42;18.5;0.81
11:31:44;18.5;0.81
11:31:46;18.5;0.81
11:31:48;18.5;0.81
11:31:50;18.5;0.81
11:31:52;18.5;0.81
11:31:54;18.5;0.81
11:31:56;18.5;0.81
11:31:58;18.5;0.81
11:32:00;18.5;0.81
11:32:02;18.5;0.81
11:32:04;18.5;0.81
11:32:06;18.5;0.81
11:32:08;18.5;0.81
11:32:10;18.5;0.81
11:32:12;18.5;0.81
11:32:14;18.5;0.81
11:32:16;18.5;0.81
11:32:18;18.5;0.81
11:32:20;18.5;0.81
11:32:22;18.5;0.81
11:32:24;18.5;0.81
11:32:26;18.5;0.81
11:32:28;18.5;0.81
11:32:30;18.5;0.81
11:32:32;18.6;0.81
11:32:34;18.6;0.81
11:32:36;18.6;0.81
11:32:38;18.6;0.81
11:32:40;18.6;0.81
11:32:42;18.6;0.81
11:32:44;18.6;0.81
11:32:46;18.6;0.81
11:32:48;18.6;0.81
11:32:50;18.7;0.81
11:32:52;18.7;0.81
11:32:54;18.7;0.81
11:32:56;18.7;0.81
11:32:58;18.7;0.81
11:33:00;18.7;0.81
11:33:02;18.7;0.81
11:33:04;18.8;0.81
11:33:06;18.8;0.81
11:33:08;18.8;0.81
11:33:10;18.8;0.81
11:33:12;18.8;0.81
11:33:14;18.8;0.81
11:33:16;18.8;0.81
11:33:18;18.9;0.81
11:33:20;18.9;0.81
11:33:22;18.9;0.81
11:33:24;18.9;0.81
11:33:26;18.9;0.81
11:33:28;18.9;0.81
11:33:30;19;0.81
11:33:32;19;0.81
11:33:34;19;0.81
11:33:36;19;0.81
11:33:38;19;0.81
11:33:40; No hay datos disponibles;
11:33:42;19;0.81
11:33:44;19;0.81
11:33:46;19;0.81
11:33:48;19;0.81
11:33:50;19;0.81
11:33:52;19;0.81
11:33:54;19;0.81
11:33:56;19;0.81
11:33:58;19;0.81
11:34:00;19;0.81
11:34:02;19;0.81
11:34:04;19;0.81
11:34:06;19.1;0.81
11:34:08;19.1;0.81
11:34:10;19.1;0.81
11:34:12;19.1;0.81
11:34:14;19.1;0.81
11:34:16;19.1;0.81
11:34:18;19.1;0.81
11:34:20;19.1;0.81
11:34:22;19.1;0.81
11:34:24;19.1;0.81
11:34:26;19.1;0.81
11:34:28;19.1;0.81
11:34:30;19;0.81
11:34:32;19;0.81
11:34:34;19;0.81
11:34:36;19;0.81
11:34:38;19;0.81
11:34:40;19;0.81
11:34:42;19;0.81
11:34:44;19;0.81
11:34:46;19;0.81
11:34:48;19;0.81
11:34:50;19;0.81
11:34:52;19;0.81
11:34:54;19;0.81
11:34:56;19;0.81
11:34:58;19;0.81
11:35:00;19;0.81
11:35:02;19.1;0.81
11:35:04;19;0.81
11:35:06;19;0.81
11:35:08;19;0.81
11:35:10;19;0.81
11:35:12;19;0.81
11:35:14;19.1;0.81
11:35:16;19.1;0.81
11:35:18;19.1;0.81
11:35:20;19.1;0.81
11:35:22;19.1;0.81
11:35:24;19.1;0.81
11:35:26;19.1;0.81
11:35:28;19.1;0.81
11:35:30;19.1;0.81
11:35:32;19.1;0.81
11:35:34;19.1;0.81
11:35:36;19.2;0.81
11:35:38;19.2;0.81
11:35:40;19.2;0.81
11:35:42;19.2;0.81
11:35:44;19.2;0.81
11:35:46; No hay datos disponibles;
11:35:48;19.2;0.81
11:35:50;19.2;0.81
11:35:52;19.2;0.81
11:35:54;19.2;0.81
11:35:56;19.3;0.81
11:35:58;19.3;0.81
11:36:00;19.3;0.81
11:36:02;19.3;0.81
11:36:04;19.3;0.81
11:36:06;19.3;0.81
11:36:08;19.3;0.81
11:36:10;19.3;0.81
11:36:12;19.3;0.81
11:36:14;19.3;0.80
11:36:16;19.3;0.80
11:36:18;19.3;0.80
11:36:20;19.3;0.80
11:36:22;19.3;0.80
11:36:24;19.3;0.80
11:36:26;19.3;0.80
11:36:28;19.3;0.80
11:36:30;19.3;0.80
11:36:32;19.4;0.80
11:36:34;19.4;0.80
11:36:36;19.4;0.80
11:36:38;19.4;0.80
11:36:40;19.4;0.80
11:36:42;19.4;0.80
11:36:44;19.4;0.80
11:36:46;19.4;0.80
11:36:48;19.4;0.80
11:36:50;19.4;0.80
11:36:52;19.4;0.80
11:36:54;19.4;0.80
11:36:56;19.4;0.80
11:36:58;19.4;0.80
11:37:00;19.5;0.80
11:37:02;19.5;0.80
11:37:04;19.5;0.80
11:37:06;19.5;0.80
11:37:08;19.5;0.80
11:37:10;19.5;0.80
11:37:12;19.5;0.80
11:37:14;19.5;0.80
11:37:16;19.5;0.80
11:37:18;19.5;0.80
11:37:20;19.6;0.80
11:37:22;19.6;0.80
11:37:24;19.6;0.80
11:37:26;19.6;0.80
11:37:28;19.6;0.80
11:37:30;19.6;0.80
11:37:32;19.6;0.80
11:37:34;19.6;0.79
11:37:36;19.6;0.79
11:37:38;19.6;0.79
11:37:40;19.6;0.79
11:37:42;19.6;0.79
11:37:44;19.6;0.79
11:37:46;19.6;0.79
11:37:48;19.7;0.79
11:37:50;19.7;0.79
11:37:52; No hay datos disponibles;
11:37:54;19.7;0.79
11:37:56;19.7;0.79
11:37:58;19.7;0.79
11:38:00;19.7;0.79
11:38:02;19.7;0.79
11:38:04;19.7;0.79
11:38:06;19.8;0.79
11:38:08;19.8;0.79
11:38:10;19.8;0.79
11:38:12;19.8;0.79
11:38:14;19.8;0.79
11:38:16;19.9;0.79
11:38:18;19.9;0.79
11:38:20;19.9;0.79
11:38:22;19.9;0.79
11:38:24;19.9;0.79
11:38:26;20;0.79
11:38:28;20;0.79
11:38:30;20;0.79
11:38:32;20;0.79
11:38:34;20;0.79
11:38:36;20;0.79
11:38:38;20.1;0.79
11:38:40;20.1;0.79
11:38:42;20.1;0.79
11:38:44;20.1;0.79
11:38:46;20.2;0.79
11:38:48;20.2;0.79
11:38:50;20.2;0.79
11:38:52;20.2;0.79
11:38:54;20.2;0.79
11:38:56;20.2;0.78
11:38:58;20.2;0.78
11:39:00;20.3;0.78
11:39:02;20.3;0.78
11:39:04;20.3;0.78
11:39:06;20.3;0.78
11:39:08;20.3;0.78
11:39:10;20.3;0.78
11:39:12;20.3;0.78
11:39:14;20.3;0.78
11:39:16;20.3;0.78
11:39:18;20.3;0.78
11:39:20;20.3;0.78
11:39:22;20.4;0.78
11:39:24;20.4;0.78
11:39:26;20.4;0.78
11:39:28;20.4;0.78
11:39:30;20.4;0.78
11:39:32;20.4;0.78
11:39:34;20.4;0.78
11:39:36;20.4;0.77
11:39:38;20.4;0.77
11:39:40;20.4;0.77
11:39:42;20.4;0.77
11:39:44;20.4;0.77
11:39:46;20.5;0.77
11:39:48;20.5;0.77
11:39:50;20.4;0.77
11:39:52;20.4;0.77
11:39:54;20.4;0.77
11:39:56;20.4;0.77
11:39:58; No hay datos disponibles;
11:40:00;20.4;0.77
11:40:02;20.4;0.77
11:40:04;20.4;0.77
11:40:06;20.4;0.77
11:40:08;20.4;0.77
11:40:10;20.4;0.77
11:40:12;20.4;0.77
11:40:14;20.4;0.77
11:40:16;20.4;0.77
11:40:18;20.4;0.77
11:40:20;20.4;0.75
11:40:23;20.4;0.75
11:40:24;20.5;0.75
11:40:26;20.5;0.75
11:40:29;20.5;0.75
11:40:30;20.5;0.75
11:40:33;20.5;0.75
11:40:34;20.5;0.75
11:40:37;20.5;0.75
11:40:39;20.5;0.75
11:40:41;20.6;0.75
11:40:43;20.6;0.75
11:40:45;20.6;0.75
11:40:46;20.6;0.75
11:40:49;20.6;0.75
11:40:51;20.6;0.75
11:40:53;20.6;0.75
11:40:55;20.6;0.75
11:40:57;20.6;0.75
11:40:59;20.6;0.75
11:41:01;20.6;0.75
11:41:03;20.6;0.75
11:41:05;20.6;0.75
11:41:07;20.6;0.75
11:41:09;20.6;0.75
11:41:11;20.6;0.75
11:41:13;20.6;0.75
11:41:15;20.6;0.75
11:41:17;20.6;0.75
11:41:19;20.6;0.75
11:41:21;20.6;0.75
11:41:23;20.6;0.75
11:41:25;20.6;0.75
11:41:27;20.6;0.75
11:41:29;20.6;0.75
11:41:31;20.6;0.75
11:41:33;20.6;0.75
11:41:35;20.6;0.75
11:41:37;20.6;0.75
11:41:39;20.6;0.75
11:41:41;20.6;0.75
11:41:43;20.6;0.75
11:41:45;20.6;0.75
11:41:47;20.6;0.75
11:41:49;20.7;0.75
11:41:51;20.7;0.75
11:41:53;20.7;0.75
11:41:55;20.7;0.75
11:41:57;20.7;0.75
11:41:59;20.7;0.75
11:42:01;20.8;0.75
11:42:03;20.8;0.75
11:42:05; No hay datos disponibles;
11:42:07;20.8;0.75
11:42:09;20.8;0.75
11:42:11;20.8;0.75
11:42:13;20.8;0.75
11:42:15;20.8;0.75
11:42:17;20.8;0.75
11:42:19;20.8;0.75
11:42:21;20.8;0.75
11:42:23;20.8;0.75
11:42:25;20.8;0.75
11:42:27;20.8;0.75
11:42:29;20.8;0.75
11:42:31;20.8;0.75
11:42:33;20.8;0.74
11:42:35;20.8;0.74
11:42:37;20.8;0.74
11:42:39;20.9;0.74
11:42:41;20.9;0.74
11:42:43;20.9;0.74
11:42:45;20.9;0.74
11:42:47;20.8;0.74
11:42:49;20.8;0.74
11:42:51;20.8;0.74
11:42:53;20.8;0.74
11:42:55;20.8;0.74
11:42:57;20.8;0.74
11:42:59;20.8;0.74
11:43:01;20.8;0.74
11:43:03;20.8;0.74
11:43:05;20.8;0.74
11:43:07;20.7;0.74
11:43:09;20.7;0.74
11:43:11;20.7;0.74
11:43:13;20.7;0.74
11:43:15;20.7;0.74
11:43:17;20.7;0.74
11:43:19;20.7;0.74
11:43:21;20.7;0.74
11:43:23;20.7;0.74
11:43:25;20.7;0.74
11:43:27;20.7;0.74
11:43:29;20.7;0.74
11:43:31;20.7;0.74
11:43:33;20.7;0.74
11:43:35;20.7;0.74
11:43:37;20.6;0.74
11:43:39;20.6;0.74
11:43:41;20.6;0.74
11:43:43;20.6;0.74
11:43:45;20.5;0.74
11:43:47;20.5;0.74
11:43:49;20.5;0.74
11:43:51;20.5;0.74
11:43:53;20.5;0.74
11:43:55;20.5;0.74
11:43:57;20.5;0.74
11:43:59;20.6;0.74
11:44:01;20.6;0.74
11:44:03;20.6;0.74
11:44:05;20.6;0.74
11:44:07;20.6;0.74
11:44:09;20.6;0.74
11:44:11; No hay datos disponibles;
11:44:13;20.6;0.74
11:44:15;20.6;0.74
11:44:17;20.6;0.74
11:44:19;20.6;0.74
11:44:21;20.6;0.74
11:44:23;20.6;0.74
11:44:25;20.6;0.74
11:44:27;20.6;0.74
11:44:29;20.6;0.74
11:44:31;20.6;0.74
11:44:33;20.6;0.74
11:44:35;20.6;0.74
11:44:37;20.6;0.74
11:44:39;20.6;0.74
11:44:41;20.6;0.74
11:44:43;20.6;0.74
11:44:45;20.6;0.74
11:44:47;20.6;0.74
11:44:49;20.6;0.74
11:44:51;20.6;0.74
11:44:53;20.7;0.74
11:44:55;20.7;0.74
11:44:57;20.7;0.74
11:44:59;20.7;0.74
11:45:01;20.7;0.74
11:45:03;20.7;0.74
11:45:05;20.8;0.74
11:45:07;20.8;0.74
11:45:09;20.8;0.74
11:45:11;20.8;0.74
11:45:13;20.8;0.74
11:45:15;20.9;0.74
11:45:17;20.9;0.74
11:45:19;20.9;0.74
11:45:21;20.9;0.74
11:45:23;20.9;0.74
11:45:25;20.9;0.74
11:45:27;20.9;0.74
11:45:29;20.8;0.74
11:45:31;20.8;0.74
11:45:33;20.8;0.74
11:45:35;20.7;0.74
11:45:37;20.7;0.74
11:45:39;20.7;0.74
11:45:41;20.7;0.74
11:45:43;20.7;0.74
11:45:45;20.7;0.74
11:45:47;20.7;0.74
11:45:49;20.6;0.74
11:45:51;20.6;0.74
11:45:53;20.6;0.74
11:45:55;20.6;0.74
11:45:57;20.6;0.74
11:45:59;20.6;0.74
11:46:01;20.6;0.74
11:46:03;20.6;0.74
11:46:05;20.6;0.74
11:46:07;20.6;0.74
11:46:09;20.6;0.74
11:46:11;20.6;0.74
11:46:13;20.6;0.74
11:46:15; No hay datos disponibles;
11:46:17;20.7;0.74
11:46:19;20.7;0.74
11:46:21;20.7;0.74
11:46:23;20.7;0.74
11:46:25;20.7;0.74
11:46:27;20.7;0.74
11:46:29;20.7;0.74
11:46:31;20.7;0.74
11:46:33;20.7;0.74
11:46:35;20.7;0.74
11:46:37;20.7;0.74
11:46:39;20.7;0.74
11:46:41;20.7;0.74
11:46:43;20.7;0.74
11:46:45;20.7;0.74
11:46:47;20.7;0.74
11:46:49;20.7;0.74
11:46:51;20.7;0.74
11:46:53;20.7;0.74
11:46:55;20.7;0.74
11:46:57;20.7;0.74
11:46:59;20.8;0.74
11:47:01;20.8;0.74
11:47:03;20.8;0.74
11:47:05;20.8;0.74
11:47:07;20.8;0.74
11:47:09;20.8;0.74
11:47:11;20.8;0.74
11:47:13;20.8;0.74
11:47:15;20.9;0.74
11:47:17;20.9;0.74
11:47:19;20.9;0.74
11:47:21;20.9;0.74
11:47:23;20.9;0.74
11:47:25;20.9;0.74
11:47:27;20.9;0.74
11:47:29;20.9;0.74
11:47:31;20.9;0.74
11:47:33;20.9;0.74
11:47:35;20.9;0.74
11:47:37;20.8;0.74
11:47:39;20.8;0.74
11:47:41;20.8;0.74
11:47:43;20.8;0.74
11:47:45;20.8;0.74
11:47:47;20.8;0.74
11:47:49;20.8;0.74
11:47:51;20.8;0.74
11:47:53;20.8;0.74
11:47:55;20.8;0.74
11:47:57;20.8;0.74
11:47:59;20.9;0.74
11:48:01;20.9;0.74
11:48:03;20.9;0.74
11:48:05;20.9;0.74
11:48:07;20.9;0.74
11:48:09;20.9;0.74
11:48:11;20.9;0.74
11:48:13;20.9;0.74
11:48:15;20.9;0.74
11:48:17; No hay datos disponibles;
11:48:19;20.9;0.74
11:48:21;20.9;0.74
11:48:23;20.9;0.74
11:48:25;20.9;0.74
11:48:27;20.8;0.74
11:48:29;20.8;0.74
11:48:31;20.8;0.74
11:48:35;20.8;0.74
11:48:37;20.8;0.74
11:48:39;20.8;0.74
11:48:41;20.8;0.74
11:48:43;20.8;0.74
11:48:45;20.8;0.74
11:48:47;20.8;0.74
11:48:49;20.8;0.73
11:48:51;20.8;0.73
11:48:53;20.8;0.73
11:48:55;20.8;0.73
11:48:57;20.8;0.73
11:48:59;20.8;0.73
11:49:01;20.8;0.73
11:49:03;20.8;0.73
11:49:05;20.8;0.73
11:49:07;20.8;0.73
11:49:09;20.8;0.73
11:49:11;20.8;0.73
11:49:13;20.8;0.73
11:49:15;20.8;0.73
11:49:17;20.8;0.73
11:49:19;20.8;0.73
11:49:21;20.8;0.73
11:49:23;20.8;0.73
11:49:25;20.8;0.73
11:49:27;20.8;0.73
11:49:29;20.8;0.73
11:49:31;20.8;0.73
11:49:33;20.8;0.73
11:49:35;20.8;0.73
11:49:37;20.8;0.73
11:49:39;20.8;0.73
11:49:41;20.8;0.73
11:49:43;20.8;0.73
11:49:45;20.8;0.73
11:49:47;20.8;0.73
11:49:49;20.8;0.73
11:49:51;20.7;0.73
11:49:53;20.7;0.73
11:49:55;20.7;0.73
11:49:57;20.7;0.73
11:49:59;20.7;0.73
11:50:01;20.7;0.73
11:50:03;20.7;0.73
11:50:05;20.7;0.73
11:50:07;20.7;0.73
11:50:09;20.7;0.73
11:50:11;20.7;0.73
11:50:13;20.7;0.73
11:50:15;20.7;0.73
11:50:17;20.7;0.73
11:50:19; No hay datos disponibles;
11:50:21;20.7;0.73
11:50:23;20.7;0.73
11:50:25;20.7;0.73
11:50:27;20.7;0.73
11:50:29;20.7;0.73
11:50:31;20.7;0.73
11:50:33;20.7;0.73
11:50:35;20.6;0.73
11:50:37;20.6;0.73
11:50:39;20.6;0.73
11:50:41;20.6;0.73
11:50:43;20.6;0.73
11:50:45;20.6;0.73
11:50:47;20.5;0.73
11:50:49;20.5;0.73
11:50:51;20.5;0.73
11:50:53;20.5;0.73
11:50:55;20.5;0.73
11:50:57;20.5;0.73
11:50:59;20.5;0.73
11:51:01;20.5;0.73
11:51:03;20.5;0.74
11:51:05;20.5;0.74
11:51:07;20.5;0.74
11:51:09;20.5;0.74
11:51:11;20.5;0.74
11:51:13;20.5;0.74
11:51:15;20.5;0.74
11:51:17;20.5;0.74
11:51:19;20.5;0.74
11:51:21;20.5;0.74
11:51:23;20.5;0.74
11:51:25;20.5;0.74
11:51:27;20.5;0.74
11:51:29;20.5;0.74
11:51:31;20.5;0.74
11:51:33;20.5;0.74
11:51:35;20.5;0.74
11:51:37;20.5;0.74
11:51:39;20.5;0.74
11:51:41;20.5;0.74
11:51:43;20.5;0.74
11:51:45;20.5;0.74
11:51:47;20.5;0.74
11:51:49;20.5;0.74
11:51:51;20.5;0.74
11:51:53;20.5;0.74
11:51:55;20.6;0.74
11:51:57;20.6;0.74
11:51:59;20.6;0.74
11:52:01;20.6;0.74
11:52:03;20.6;0.74
11:52:05;20.6;0.74
11:52:07;20.6;0.74
11:52:09;20.6;0.74
11:52:11;20.6;0.74
11:52:13;20.6;0.74
11:52:15;20.6;0.74
11:52:17;20.6;0.74
11:52:19;20.6;0.74
11:52:21;20.7;0.74
11:52:23; No hay datos disponibles;
11:52:25;20.6;0.74
11:52:27;20.6;0.74
11:52:29;20.6;0.74
11:52:31;20.6;0.74
11:52:33;20.6;0.74
11:52:35;20.6;0.74
11:52:37;20.6;0.74
11:52:39;20.6;0.74
11:52:41;20.6;0.74
11:52:43;20.6;0.74
11:52:45;20.6;0.74
11:52:47;20.6;0.74
11:52:49;20.6;0.74
11:52:51;20.6;0.74
11:52:53;20.6;0.74
11:52:55;20.6;0.74
11:52:57;20.6;0.74
11:53:00;20.6;0.74
11:53:01;20.7;0.74
11:53:03;20.7;0.74
11:53:05;20.6;0.74
11:53:07;20.6;0.74
11:53:09;20.6;0.74
11:53:11;20.6;0.74
11:53:14;20.6;0.74
11:53:15;20.5;0.74
11:53:17;20.5;0.74
11:53:19;20.5;0.74
11:53:21;20.4;0.74
11:53:23;20.3;0.74
11:53:25;20.3;0.74
11:53:27;20.2;0.74
11:53:29;20.2;0.74
11:53:31;20.2;0.74
11:53:33;20.2;0.74
11:53:35;20.1;0.74
11:53:37;20.1;0.74
11:53:39;20.1;0.74
11:53:41;20.1;0.74
11:53:43;20.1;0.74
11:53:45;20.1;0.74
11:53:47;20;0.74
11:53:49;20;0.74
11:53:51;20;0.74
11:53:54;20;0.74
11:53:56;20;0.74
11:53:58;20;0.74
11:53:59;20;0.74
11:54:01;20;0.74
11:54:04;20;0.74
11:54:05;20;0.74
11:54:08;20;0.74
11:54:10;20.1;0.74
11:54:12;20.1;0.74
11:54:14;20.1;0.74
11:54:16;20.1;0.74
11:54:18;20.1;0.74
11:54:20;20.1;0.74
11:54:22;20.1;0.74
11:54:24;20.1;0.74
11:54:26; No hay datos disponibles;
11:54:28;20.1;0.74
11:54:30;20.1;0.74
11:54:32;20.1;0.74
11:54:34;20.1;0.74
11:54:36;20.1;0.74
11:54:38;20.1;0.74
11:54:40;20.1;0.74
11:54:42;20.1;0.74
11:54:44;20.1;0.74
11:54:46;20.1;0.74
11:54:48;20.1;0.74
11:54:50;20.1;0.74
11:54:52;20.1;0.74
11:54:54;20.1;0.74
11:54:56;20.1;0.74
11:54:58;20.1;0.74
11:55:00;20.1;0.74
11:55:02;20.1;0.74
11:55:04;20.2;0.74
11:55:06;20.2;0.74
11:55:08;20.2;0.74
11:55:10;20.2;0.74
11:55:12;20.2;0.74
11:55:14;20.2;0.74
11:55:16;20.2;0.74
11:55:18;20.2;0.74
11:55:20;20.3;0.74
11:55:22;20.3;0.74
11:55:24;20.3;0.74
11:55:26;20.3;0.74
11:55:28;20.3;0.74
11:55:30;20.3;0.74
11:55:32;20.3;0.74
11:55:34;20.3;0.74
11:55:36;20.3;0.74
11:55:38;20.3;0.74
11:55:40;20.3;0.74
11:55:42;20.3;0.74
11:55:44;20.3;0.74
11:55:46;20.3;0.74
11:55:48;20.3;0.74
11:55:50;20.3;0.74
11:55:52;20.4;0.74
11:55:54;20.4;0.74
11:55:56;20.4;0.74
11:55:58;20.4;0.74
11:56:00;20.5;0.74
11:56:02;20.5;0.74
11:56:04;20.5;0.74
11:56:06;20.5;0.74
11:56:08;20.5;0.74
11:56:10;20.5;0.74
11:56:12;20.4;0.74
11:56:14;20.4;0.74
11:56:16;20.4;0.74
11:56:18;20.4;0.74
11:56:20;20.4;0.74
11:56:22;20.3;0.74
11:56:24;20.3;0.74
11:56:26;20.3;0.74
11:56:28; No hay datos disponibles;
11:56:30;20.3;0.74
11:56:32;20.3;0.74
11:56:34;20.3;0.74
11:56:36;20.3;0.74
11:56:38;20.3;0.74
11:56:40;20.2;0.74
11:56:42;20.2;0.74
11:56:44;20.2;0.74
11:56:46;20.2;0.74
11:56:48;20.2;0.74
11:56:50;20.2;0.74
11:56:52;20.2;0.74
11:56:54;20.2;0.74
11:56:56;20.2;0.74
11:56:58;20.2;0.74
11:57:00;20.2;0.74
11:57:02;20.3;0.74
11:57:04;20.3;0.74
11:57:06;20.3;0.74
11:57:08;20.3;0.74
11:57:10;20.3;0.74
11:57:12;20.3;0.74
11:57:14;20.3;0.74
11:57:16;20.3;0.74
11:57:18;20.3;0.74
11:57:20;20.3;0.74
11:57:22;20.3;0.74
11:57:24;20.3;0.74
11:57:26;20.3;0.74
11:57:28;20.3;0.74
11:57:30;20.3;0.74
11:57:32;20.3;0.74
11:57:34;20.3;0.74
11:57:36;20.3;0.74
11:57:38;20.3;0.74
11:57:40;20.3;0.74
11:57:42;20.3;0.74
11:57:44;20.4;0.74
11:57:46;20.4;0.74
11:57:48;20.4;0.74
11:57:50;20.4;0.74
11:57:52;20.4;0.74
11:57:54;20.3;0.74
11:57:56;20.3;0.74
11:57:58;20.3;0.74
11:58:00;20.3;0.74
11:58:02;20.3;0.74
11:58:04;20.3;0.74
11:58:06;20.2;0.74
11:58:08;20.2;0.74
11:58:10;20.2;0.74
11:58:12;20.2;0.74
11:58:14;20.2;0.74
11:58:16;20.2;0.74
11:58:18;20.2;0.74
11:58:20;20.2;0.74
11:58:22;20.2;0.74
11:58:24;20.2;0.74
11:58:26;20.2;0.74
11:58:28;20.1;0.74
11:58:30;20.1;0.74
11:58:32; No hay datos disponibles;
11:58:34;20.1;0.74
11:58:36;20.1;0.74
11:58:38;20.1;0.74
11:58:40;20.1;0.74
11:58:42;20.1;0.74
11:58:44;20.1;0.74
11:58:46;20.1;0.74
11:58:48;20.1;0.74
11:58:50;20.1;0.74
11:58:52;20.1;0.74
11:58:54;20.1;0.74
11:58:56;20.1;0.74
11:58:58;20.1;0.74
11:59:00;20.2;0.74
11:59:02;20.2;0.74
11:59:04;20.2;0.74
11:59:06;20.2;0.74
11:59:08;20.2;0.74
11:59:10;20.2;0.74
11:59:12;20.2;0.74
11:59:14;20.2;0.74
11:59:16;20.2;0.74
11:59:18;20.3;0.74
11:59:20;20.3;0.74
11:59:22;20.3;0.74
11:59:24;20.3;0.74
11:59:26;20.3;0.75
11:59:28;20.3;0.75
11:59:30;20.4;0.75
11:59:32;20.4;0.75
11:59:34;20.4;0.75
11:59:36;20.4;0.75
11:59:38;20.4;0.75
11:59:40;20.4;0.74
11:59:42;20.4;0.74
11:59:44;20.4;0.74
11:59:46;20.4;0.74
11:59:48;20.4;0.74
11:59:50;20.4;0.74
11:59:52;20.4;0.74
11:59:54;20.4;0.74
11:59:56;20.4;0.74
11:59:58;20.4;0.74
12:00:00;20.4;0.74
12:00:02;20.4;0.74
12:00:04;20.4;0.74
12:00:06;20.4;0.74
12:00:08;20.5;0.74
12:00:10;20.5;0.74
12:00:12;20.5;0.74
12:00:14;20.5;0.74
12:00:16;20.5;0.74
12:00:18;20.5;0.74
12:00:20;20.5;0.74
12:00:22;20.5;0.74
12:00:24;20.5;0.74
12:00:26;20.5;0.74
12:00:28;20.6;0.74
12:00:30;20.6;0.74
12:00:32;20.6;0.74
12:00:34; No hay datos disponibles;
12:00:36;20.6;0.74
12:00:38;20.6;0.74
12:00:40;20.6;0.74
12:00:42;20.6;0.74
12:00:44;20.6;0.74
12:00:46;20.6;0.74
12:00:48;20.6;0.74
12:00:50;20.6;0.74
12:00:52;20.6;0.74
12:00:54;20.6;0.74
12:00:56;20.6;0.74
12:00:58;20.6;0.74
12:01:00;20.6;0.74
12:01:02;20.6;0.74
12:01:04;20.6;0.74
12:01:06;20.6;0.74
12:01:08;20.6;0.74
12:01:10;20.6;0.74
12:01:12;20.6;0.74
12:01:14;20.6;0.74
12:01:16;20.6;0.74
12:01:18;20.6;0.74
12:01:20;20.6;0.74
12:01:22;20.6;0.74
12:01:24;20.5;0.74
12:01:26;20.6;0.74
12:01:28;20.5;0.74
12:01:30;20.5;0.74
12:01:32;20.5;0.74
12:01:34;20.5;0.74
12:01:36;20.6;0.74
12:01:38;20.6;0.74
12:01:40;20.6;0.74
12:01:42;20.6;0.74
12:01:44;20.6;0.74
12:01:46;20.6;0.74
12:01:48;20.6;0.74
12:01:50;20.6;0.74
12:01:52;20.6;0.74
12:01:54;20.6;0.74
12:01:56;20.6;0.74
12:01:58;20.6;0.74
12:02:00;20.6;0.74
12:02:02;20.6;0.74
12:02:04;20.6;0.74
12:02:06;20.6;0.74
12:02:08;20.6;0.74
12:02:10;20.6;0.74
12:02:12;20.6;0.74
12:02:14;20.6;0.74
12:02:16;20.5;0.74
12:02:18;20.5;0.74
12:02:20;20.5;0.74
12:02:22;20.5;0.74
12:02:24;20.5;0.74
12:02:26;20.5;0.74
12:02:28;20.5;0.74
12:02:30;20.5;0.74
12:02:32;20.5;0.74
12:02:34;20.5;0.74
12:02:36;20.5;0.74
12:02:38; No hay datos disponibles;
12:02:40;20.5;0.74
12:02:42;20.5;0.74
12:02:44;20.5;0.74
12:02:46;20.5;0.74
12:02:48;20.4;0.74
12:02:50;20.4;0.74
12:02:52;20.4;0.74
12:02:54;20.4;0.74
12:02:56;20.4;0.74
12:02:58;20.4;0.74
12:03:00;20.4;0.74
12:03:02;20.4;0.74
12:03:04;20.4;0.74
12:03:06;20.5;0.74
12:03:08;20.5;0.74
12:03:10;20.5;0.74
12:03:12;20.5;0.74
12:03:14;20.5;0.74
12:03:16;20.5;0.74
12:03:18;20.5;0.74
12:03:20;20.5;0.74
12:03:22;20.5;0.74
12:03:24;20.5;0.74
12:03:26;20.5;0.74
12:03:28;20.5;0.74
12:03:30;20.6;0.74
12:03:32;20.6;0.74
12:03:34;20.6;0.74
12:03:36;20.6;0.74
12:03:38;20.6;0.74
12:03:40;20.6;0.74
12:03:42;20.6;0.74
12:03:44;20.6;0.74
12:03:46;20.6;0.74
12:03:48;20.6;0.74
12:03:50;20.6;0.74
12:03:52;20.6;0.74
12:03:54;20.6;0.74
12:03:56;20.6;0.74
12:03:58;20.6;0.74
12:04:00;20.7;0.74
